,RespHOH_3,Rel1_1,Rel2_4,Education_3,Age_1,Gender_1,Rel3_2,RespHOH_1,Rounds,Rel1_4,subsidy,Education_1,Gender_3,country,Education_4,Rel2_2,envProduction,Education_2,Rel3_1,Rel3_3,Rel1_2,primary_farming_4,production,primary_farming_2,Rel2_3,Age_2,GameID,Gender_4,Rel2_1,Age_3,Gender_2,Rel1_3,Age_4,env,RespHOH_2,primary_farming_3,RespHOH_4,primary_farming_1,Rel3_4,Treatments
5371,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,7,1.0,1.0,0.0,0.0,MAD,6.0,1.0,36784.0,0.0,1.0,1.0,1.0,1.0,304.0,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,121.0,1.0,1.0,0.0,1,1.0,T4
5372,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,7,1.0,1.0,0.0,0.0,MAD,6.0,1.0,20988.0,0.0,1.0,1.0,1.0,1.0,159.0,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,132.0,1.0,1.0,0.0,1,1.0,T5
5373,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,8,1.0,0.0,0.0,0.0,MAD,6.0,1.0,29358.0,0.0,1.0,1.0,1.0,1.0,233.0,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,126.0,1.0,1.0,0.0,1,1.0,T1
5374,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,8,1.0,1.0,0.0,0.0,MAD,6.0,1.0,29484.0,0.0,1.0,1.0,1.0,1.0,234.0,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,126.0,1.0,1.0,0.0,1,1.0,T2
5375,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,8,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T3
5376,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,8,1.0,1.0,0.0,0.0,MAD,6.0,1.0,25740.0,0.0,1.0,1.0,1.0,1.0,198.0,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,130.0,1.0,1.0,0.0,1,1.0,T4
5377,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,8,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T5
5378,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,9,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T1
5379,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,9,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T2
5380,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,9,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T3
5381,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,9,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T4
5382,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,9,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T5
5383,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,10,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T1
5384,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,10,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T2
5385,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,10,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T3
5386,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,10,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T4
5387,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,10,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T5
5388,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,11,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T1
5389,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,11,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T2
5390,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,11,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T3
5391,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,11,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T4
5392,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,11,1.0,,0.0,0.0,MAD,6.0,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,32.0,06LAK,0.0,1.0,19.0,0.0,1.0,17.0,,1.0,1.0,0.0,1,1.0,T5
5393,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,1,0.33,0.0,6.0,1.0,MAD,2.0,0.66,48564.0,3.0,0.66,0.66,0.66,1.0,426.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,114.0,1.0,1.0,1.0,1,0.33,T1
5394,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,1,0.33,1.0,6.0,1.0,MAD,2.0,0.66,44958.0,3.0,0.66,0.66,0.66,1.0,381.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,118.0,1.0,1.0,1.0,1,0.33,T2
5395,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,1,0.33,0.0,6.0,1.0,MAD,2.0,0.66,47121.0,3.0,0.66,0.66,0.66,1.0,417.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,113.0,1.0,1.0,1.0,1,0.33,T3
5396,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,1,0.33,1.0,6.0,1.0,MAD,2.0,0.66,46928.0,3.0,0.66,0.66,0.66,1.0,419.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,112.0,1.0,1.0,1.0,1,0.33,T4
5397,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,1,0.33,1.0,6.0,1.0,MAD,2.0,0.66,44840.0,3.0,0.66,0.66,0.66,1.0,380.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,118.0,1.0,1.0,1.0,1,0.33,T5
5398,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,2,0.33,0.0,6.0,1.0,MAD,2.0,0.66,43078.0,3.0,0.66,0.66,0.66,1.0,362.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,119.0,1.0,1.0,1.0,1,0.33,T1
5399,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,2,0.33,1.0,6.0,1.0,MAD,2.0,0.66,47686.0,3.0,0.66,0.66,0.66,1.0,422.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,113.0,1.0,1.0,1.0,1,0.33,T2
5400,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,2,0.33,0.0,6.0,1.0,MAD,2.0,0.66,48840.0,3.0,0.66,0.66,0.66,1.0,444.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,110.0,1.0,1.0,1.0,1,0.33,T3
5401,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,2,0.33,1.0,6.0,1.0,MAD,2.0,0.66,49362.0,3.0,0.66,0.66,0.66,1.0,433.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,114.0,1.0,1.0,1.0,1,0.33,T4
5402,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,2,0.33,1.0,6.0,1.0,MAD,2.0,0.66,48530.0,3.0,0.66,0.66,0.66,1.0,422.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,115.0,1.0,1.0,1.0,1,0.33,T5
5403,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,3,0.33,0.0,6.0,1.0,MAD,2.0,0.66,41184.0,3.0,0.66,0.66,0.66,1.0,352.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,117.0,1.0,1.0,1.0,1,0.33,T1
5404,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,3,0.33,1.0,6.0,1.0,MAD,2.0,0.66,42688.0,3.0,0.66,0.66,0.66,1.0,368.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,116.0,1.0,1.0,1.0,1,0.33,T2
5405,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,3,0.33,0.0,6.0,1.0,MAD,2.0,0.66,42292.0,3.0,0.66,0.66,0.66,1.0,388.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,109.0,1.0,1.0,1.0,1,0.33,T3
5406,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,3,0.33,1.0,6.0,1.0,MAD,2.0,0.66,43670.0,3.0,0.66,0.66,0.66,1.0,397.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,110.0,1.0,1.0,1.0,1,0.33,T4
5407,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,3,0.33,1.0,6.0,1.0,MAD,2.0,0.66,27090.0,3.0,0.66,0.66,0.66,1.0,210.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,129.0,1.0,1.0,1.0,1,0.33,T5
5408,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,4,0.33,0.0,6.0,1.0,MAD,2.0,0.66,42435.0,3.0,0.66,0.66,0.66,1.0,369.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,115.0,1.0,1.0,1.0,1,0.33,T1
5409,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,4,0.33,1.0,6.0,1.0,MAD,2.0,0.66,42112.0,3.0,0.66,0.66,0.66,1.0,376.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,112.0,1.0,1.0,1.0,1,0.33,T2
5410,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,4,0.33,0.0,6.0,1.0,MAD,2.0,0.66,41154.0,3.0,0.66,0.66,0.66,1.0,361.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,114.0,1.0,1.0,1.0,1,0.33,T3
5411,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,4,0.33,1.0,6.0,1.0,MAD,2.0,0.66,41070.0,3.0,0.66,0.66,0.66,1.0,370.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,111.0,1.0,1.0,1.0,1,0.33,T4
5412,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,4,0.33,1.0,6.0,1.0,MAD,2.0,0.66,37485.0,3.0,0.66,0.66,0.66,1.0,315.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,119.0,1.0,1.0,1.0,1,0.33,T5
5413,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,5,0.33,0.0,6.0,1.0,MAD,2.0,0.66,40825.0,3.0,0.66,0.66,0.66,1.0,355.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,115.0,1.0,1.0,1.0,1,0.33,T1
5414,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,5,0.33,1.0,6.0,1.0,MAD,2.0,0.66,37908.0,3.0,0.66,0.66,0.66,1.0,324.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,117.0,1.0,1.0,1.0,1,0.33,T2
5415,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,5,0.33,0.0,6.0,1.0,MAD,2.0,0.66,39096.0,3.0,0.66,0.66,0.66,1.0,362.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,108.0,1.0,1.0,1.0,1,0.33,T3
5416,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,5,0.33,1.0,6.0,1.0,MAD,2.0,0.66,40208.0,3.0,0.66,0.66,0.66,1.0,359.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,112.0,1.0,1.0,1.0,1,0.33,T4
5417,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,5,0.33,1.0,6.0,1.0,MAD,2.0,0.66,42735.0,3.0,0.66,0.66,0.66,1.0,385.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,111.0,1.0,1.0,1.0,1,0.33,T5
5418,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,6,0.33,0.0,6.0,1.0,MAD,2.0,0.66,38870.0,3.0,0.66,0.66,0.66,1.0,338.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,115.0,1.0,1.0,1.0,1,0.33,T1
5419,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,6,0.33,1.0,6.0,1.0,MAD,2.0,0.66,38985.0,3.0,0.66,0.66,0.66,1.0,339.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,115.0,1.0,1.0,1.0,1,0.33,T2
5420,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,6,0.33,0.0,6.0,1.0,MAD,2.0,0.66,40003.0,3.0,0.66,0.66,0.66,1.0,367.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,109.0,1.0,1.0,1.0,1,0.33,T3
5421,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,6,0.33,1.0,6.0,1.0,MAD,2.0,0.66,38880.0,3.0,0.66,0.66,0.66,1.0,360.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,108.0,1.0,1.0,1.0,1,0.33,T4
5422,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,6,0.33,1.0,6.0,1.0,MAD,2.0,0.66,23010.0,3.0,0.66,0.66,0.66,1.0,177.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,130.0,1.0,1.0,1.0,1,0.33,T5
5423,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,7,0.33,0.0,6.0,1.0,MAD,2.0,0.66,41958.0,3.0,0.66,0.66,0.66,1.0,378.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,111.0,1.0,1.0,1.0,1,0.33,T1
5424,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,7,0.33,1.0,6.0,1.0,MAD,2.0,0.66,37908.0,3.0,0.66,0.66,0.66,1.0,324.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,117.0,1.0,1.0,1.0,1,0.33,T2
5425,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,7,0.33,0.0,6.0,1.0,MAD,2.0,0.66,40880.0,3.0,0.66,0.66,0.66,1.0,365.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,112.0,1.0,1.0,1.0,1,0.33,T3
5426,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,7,0.33,1.0,6.0,1.0,MAD,2.0,0.66,40656.0,3.0,0.66,0.66,0.66,1.0,363.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,112.0,1.0,1.0,1.0,1,0.33,T4
5427,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,7,0.33,1.0,6.0,1.0,MAD,2.0,0.66,40208.0,3.0,0.66,0.66,0.66,1.0,359.0,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,112.0,1.0,1.0,1.0,1,0.33,T5
5428,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,8,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T1
5429,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,8,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T2
5430,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,8,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T3
5431,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,8,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T4
5432,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,8,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T5
5433,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,9,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T1
5434,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,9,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T2
5435,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,9,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T3
5436,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,9,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T4
5437,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,9,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T5
5438,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,10,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T1
5439,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,10,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T2
5440,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,10,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T3
5441,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,10,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T4
5442,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,10,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T5
5443,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,11,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T1
5444,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,11,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T2
5445,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,11,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T3
5446,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,11,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T4
5447,0.0,0.66,0.66,3.0,47.0,1.0,0.66,1.0,11,0.33,,6.0,1.0,MAD,2.0,0.66,,3.0,0.66,0.66,0.66,1.0,,1.0,0.66,29.0,06SAN,1.0,0.66,35.0,0.0,0.66,48.0,,1.0,1.0,1.0,1,0.33,T5
5448,1.0,0.66,1.0,3.0,32.0,0.0,1.0,1.0,1,1.0,0.0,0.0,1.0,MAD,5.0,1.0,25545.0,0.0,0.66,1.0,1.0,1.0,195.0,1.0,1.0,21.0,07AND,1.0,1.0,60.0,1.0,1.0,20.0,131.0,0.0,1.0,0.0,1,1.0,T1
5449,1.0,0.66,1.0,3.0,32.0,0.0,1.0,1.0,1,1.0,1.0,0.0,1.0,MAD,5.0,1.0,21945.0,0.0,0.66,1.0,1.0,1.0,165.0,1.0,1.0,21.0,07AND,1.0,1.0,60.0,1.0,1.0,20.0,133.0,0.0,1.0,0.0,1,1.0,T2
5450,1.0,0.66,1.0,3.0,32.0,0.0,1.0,1.0,1,1.0,0.0,0.0,1.0,MAD,5.0,1.0,25414.0,0.0,0.66,1.0,1.0,1.0,194.0,1.0,1.0,21.0,07AND,1.0,1.0,60.0,1.0,1.0,20.0,131.0,0.0,1.0,0.0,1,1.0,T3
5451,1.0,0.66,1.0,3.0,32.0,0.0,1.0,1.0,1,1.0,1.0,0.0,1.0,MAD,5.0,1.0,21945.0,0.0,0.66,1.0,1.0,1.0,165.0,1.0,1.0,21.0,07AND,1.0,1.0,60.0,1.0,1.0,20.0,133.0,0.0,1.0,0.0,1,1.0,T4
5452,1.0,0.66,1.0,3.0,32.0,0.0,1.0,1.0,1,1.0,1.0,0.0,1.0,MAD,5.0,1.0,20100.0,0.0,0.66,1.0,1.0,1.0,150.0,1.0,1.0,21.0,07AND,1.0,1.0,60.0,1.0,1.0,20.0,134.0,0.0,1.0,0.0,1,1.0,T5
5453,1.0,0.66,1.0,3.0,32.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0,MAD,5.0,1.0,30720.0,0.0,0.66,1.0,1.0,1.0,240.0,1.0,1.0,21.0,07AND,1.0,1.0,60.0,1.0,1.0,20.0,128.0,0.0,1.0,0.0,1,1.0,T1
5454,1.0,0.66,1.0,3.0,32.0,0.0,1.0,1.0,2,1.0,1.0,0.0,1.0,MAD,5.0,1.0,25545.0,0.0,0.66,1.0,1.0,1.0,195.0,1.0,1.0,21.0,07AND,1.0,1.0,60.0,1.0,1.0,20.0,131.0,0.0,1.0,0.0,1,1.0,T2
5455,1.0,0.66,1.0,3.0,32.0,0.0,1.0,1.0,2,1.0,0.0,0.0,1.0,MAD,5.0,1.0,32004.0,0.0,0.66,1.0,1.0,1.0,252.0,1.0,1.0,21.0,07AND,1.0,1.0,60.0,1.0,1.0,20.0,127.0,0.0,1.0,0.0,1,1.0,T3
5456,1.0,0.66,1.0,3.0,32.0,0.0,1.0,1.0,2,1.0,1.0,0.0,1.0,MAD,5.0,1.0,32258.0,0.0,0.66,1.0,1.0,1.0,254.0,1.0,1.0,21.0,07AND,1.0,1.0,60.0,1.0,1.0,20.0,127.0,0.0,1.0,0.0,1,1.0,T4
5457,1.0,0.66,1.0,3.0,32.0,0.0,1.0,1.0,2,1.0,1.0,0.0,1.0,MAD,5.0,1.0,27300.0,0.0,0.66,1.0,1.0,1.0,210.0,1.0,1.0,21.0,07AND,1.0,1.0,60.0,1.0,1.0,20.0,130.0,0.0,1.0,0.0,1,1.0,T5
5458,1.0,0.66,1.0,3.0,32.0,0.0,1.0,1.0,3,1.0,0.0,0.0,1.0,MAD,5.0,1.0,29718.0,0.0,0.66,1.0,1.0,1.0,234.0,1.0,1.0,21.0,07AND,1.0,1.0,60.0,1.0,1.0,20.0,127.0,0.0,1.0,0.0,1,1.0,T1
5459,1.0,0.66,1.0,3.0,32.0,0.0,1.0,1.0,3,1.0,1.0,0.0,1.0,MAD,5.0,1.0,27648.0,0.0,0.66,1.0,1.0,1.0,216.0,1.0,1.0,21.0,07AND,1.0,1.0,60.0,1.0,1.0,20.0,128.0,0.0,1.0,0.0,1,1.0,T2
